timestamp,energy_consumption_kwh,temperature_celsius,humidity_percent,production_rate,operating_status,weather_condition,energy_cost_per_kwh,downtime_minutes,load_factor,maintenance_alert
2024-01-03 01:00:00,8.05,31.4,25.6,0,0,1,0.125,0,0.85,0
2024-01-03 02:00:00,7.44,-3.8,23.4,0,0,2,0.138,0,0.99,0
2024-01-03 03:00:00,3.13,15.3,23.8,0,0,2,0.19,0,0.54,0
2024-01-03 04:00:00,7.74,14.3,21.2,0,0,2,0.114,0,0.59,0
2024-01-03 05:00:00,6.19,2.7,20.2,0,1,3,0.197,14,0.0,0
2024-01-03 06:00:00,3.04,21.3,86.7,0,0,3,0.124,0,0.67,0
2024-01-03 07:00:00,8.85,23.4,89.7,0,1,2,0.159,28,0.0,1
2024-01-03 08:00:00,3.51,16.3,73.9,0,0,0,0.182,0,0.87,0
2024-01-03 09:00:00,3.24,-6.9,22.9,0,0,2,0.165,0,0.98,0
2024-01-03 10:00:00,6.76,-5.0,62.6,0,0,2,0.117,0,0.63,0
2024-01-03 11:00:00,3.27,14.3,43.5,0,0,2,0.143,0,0.54,0
2024-01-03 12:00:00,7.83,16.1,30.1,0,0,3,0.155,0,0.54,0
2024-01-03 13:00:00,5.16,0.0,50.0,0,0,3,0.183,0,0.81,0
2024-01-03 14:00:00,4.52,29.9,58.6,0,0,1,0.103,0,0.61,0
2024-01-03 15:00:00,6.24,1.6,26.4,0,0,3,0.164,0,0.53,0
2024-01-03 16:00:00,7.83,5.5,21.9,0,0,2,0.15,0,0.85,0
2024-01-03 17:00:00,9.02,17.9,79.8,0,0,2,0.156,0,0.73,0
2024-01-03 18:00:00,7.12,34.6,33.5,0,0,0,0.162,0,0.98,0
2024-01-03 19:00:00,8.11,-5.8,86.3,0,0,1,0.113,0,0.6,0
2024-01-03 20:00:00,7.99,2.4,67.4,0,0,0,0.174,0,0.83,0
2024-01-03 21:00:00,4.22,-4.0,23.0,0,0,0,0.16,0,0.68,0
2024-01-03 22:00:00,3.74,28.2,77.5,0,2,2,0.166,0,0.0,0
2024-01-03 23:00:00,5.42,27.4,83.0,0,0,0,0.191,0,0.87,0
2024-01-04 00:00:00,3.11,3.3,43.9,0,2,2,0.138,0,0.0,0
2024-01-04 01:00:00,4.45,6.4,63.7,0,0,1,0.142,0,0.57,0
2024-01-04 02:00:00,7.99,22.9,22.9,0,0,0,0.118,0,0.99,0
2024-01-04 03:00:00,2.1,34.5,89.6,0,0,3,0.122,0,0.78,0
2024-01-04 04:00:00,3.08,23.0,77.1,0,0,2,0.186,0,0.85,0
2024-01-04 05:00:00,9.31,3.0,20.6,0,0,0,0.12,0,0.68,0
2024-01-04 06:00:00,3.06,28.3,66.4,0,0,3,0.198,0,0.66,0
2024-01-04 07:00:00,6.54,16.8,64.0,0,0,0,0.158,0,0.62,0
2024-01-04 08:00:00,3.12,33.2,54.1,0,0,2,0.185,0,0.57,0
2024-01-04 09:00:00,2.35,28.8,59.2,0,2,1,0.112,0,0.0,0
2024-01-04 10:00:00,6.69,32.5,29.0,0,0,2,0.131,0,0.9,0
2024-01-04 11:00:00,3.66,25.7,75.8,0,0,1,0.171,0,0.55,0
2024-01-04 12:00:00,6.78,-6.6,48.6,0,0,0,0.131,0,0.65,0
2024-01-04 13:00:00,6.88,-6.6,33.7,0,0,3,0.168,0,0.95,0
2024-01-04 14:00:00,7.75,6.9,36.6,0,0,2,0.167,0,0.64,0
2024-01-04 15:00:00,4.78,24.6,34.1,0,0,2,0.125,0,0.82,0
2024-01-04 16:00:00,2.86,12.1,71.4,0,0,1,0.126,0,0.74,0
2024-01-04 17:00:00,4.26,-7.4,71.2,0,0,0,0.16,0,0.95,0
2024-01-04 18:00:00,7.07,1.4,72.3,0,0,3,0.118,0,0.87,0
2024-01-04 19:00:00,2.95,-7.2,56.3,0,0,3,0.169,0,0.65,0
2024-01-04 20:00:00,2.64,26.3,54.3,0,0,0,0.16,0,0.51,0
2024-01-04 21:00:00,9.84,3.2,38.8,0,1,3,0.124,23,0.0,1
2024-01-04 22:00:00,2.64,20.5,38.0,0,0,1,0.106,0,0.96,0
2024-01-04 23:00:00,6.35,-5.7,78.2,0,1,2,0.143,16,0.0,0
2024-01-05 00:00:00,3.91,34.9,82.4,0,0,0,0.16,0,0.58,0
2024-01-05 01:00:00,7.02,16.9,28.8,0,2,3,0.197,0,0.0,0
2024-01-05 02:00:00,8.4,16.2,28.8,0,0,2,0.133,0,0.55,0
2024-01-05 03:00:00,5.86,19.5,78.1,0,0,2,0.193,0,0.84,0
2024-01-05 04:00:00,4.5,18.1,44.8,0,2,0,0.128,0,0.0,0
2024-01-05 05:00:00,6.75,33.1,65.5,0,0,3,0.132,0,0.68,0
2024-01-05 06:00:00,9.36,2.6,31.0,0,0,3,0.158,0,0.87,0
2024-01-05 07:00:00,5.76,11.4,24.0,0,1,3,0.104,6,0.0,0
2024-01-05 08:00:00,3.23,32.6,44.0,0,0,0,0.123,0,0.96,0
2024-01-05 09:00:00,6.94,-0.7,29.3,0,2,0,0.109,0,0.0,0
2024-01-05 10:00:00,3.12,11.2,67.5,0,0,2,0.178,0,0.71,0
2024-01-05 11:00:00,5.49,22.0,37.7,0,0,2,0.148,0,0.65,0
2024-01-05 12:00:00,7.31,25.6,32.4,0,1,3,0.193,15,0.0,0
2024-01-05 13:00:00,3.14,27.7,73.5,0,0,1,0.176,0,0.69,0
2024-01-05 14:00:00,2.53,-5.3,68.8,0,0,1,0.138,0,0.93,0
2024-01-05 15:00:00,9.06,20.9,56.2,0,0,3,0.175,0,0.73,0
2024-01-05 16:00:00,3.15,23.6,81.8,0,0,1,0.12,0,0.86,0
2024-01-05 17:00:00,7.25,-2.3,31.7,0,1,2,0.154,8,0.0,0
2024-01-05 18:00:00,6.87,24.1,42.3,0,0,1,0.19,0,0.95,0
2024-01-05 19:00:00,6.23,19.4,21.6,0,0,1,0.107,0,0.99,0
2024-01-05 20:00:00,5.65,34.9,28.1,0,0,1,0.186,0,0.56,0
2024-01-05 21:00:00,5.89,14.9,34.0,0,2,3,0.12,0,0.0,0
2024-01-05 22:00:00,5.15,13.9,48.8,0,0,3,0.116,0,0.83,0
2024-01-05 23:00:00,2.47,-6.8,85.4,0,0,3,0.141,0,0.64,0
2024-01-06 00:00:00,5.51,14.8,21.7,0,0,3,0.175,0,0.9,0
2024-01-06 01:00:00,6.43,32.0,27.6,0,0,2,0.14,0,0.82,0
2024-01-06 02:00:00,3.83,27.4,62.0,0,0,2,0.132,0,0.95,0
2024-01-06 03:00:00,3.11,20.2,61.7,0,1,2,0.134,13,0.0,0
2024-01-06 04:00:00,9.44,4.5,21.8,0,1,2,0.133,5,0.0,0
2024-01-06 05:00:00,5.59,-5.4,54.6,0,0,2,0.185,0,0.9,0
2024-01-06 06:00:00,5.0,25.2,85.3,0,2,2,0.159,0,0.0,0
2024-01-06 07:00:00,3.95,20.1,53.1,0,0,3,0.19,0,0.95,0
2024-01-06 08:00:00,2.02,24.5,44.2,0,0,0,0.149,0,0.76,0
2024-01-06 09:00:00,8.3,12.0,26.8,0,2,3,0.153,0,0.0,0
2024-01-06 10:00:00,4.42,-0.0,87.0,0,0,3,0.138,0,0.7,0
2024-01-06 11:00:00,4.27,8.1,65.0,0,0,3,0.19,0,0.79,0
2024-01-06 12:00:00,8.15,29.6,84.2,0,0,1,0.124,0,0.66,0
2024-01-06 13:00:00,6.09,0.3,52.0,0,0,0,0.134,0,0.94,0
2024-01-06 14:00:00,8.67,7.8,69.3,0,1,0,0.116,28,0.0,1
2024-01-06 15:00:00,8.11,22.2,31.2,0,0,3,0.157,0,0.76,0
2024-01-06 16:00:00,2.4,13.9,48.1,0,0,3,0.155,0,0.51,0
2024-01-06 17:00:00,7.19,31.1,37.4,0,2,3,0.156,0,0.0,0
2024-01-06 18:00:00,5.6,17.8,42.7,0,1,3,0.175,22,0.0,1
2024-01-06 19:00:00,2.25,7.6,39.9,0,1,2,0.148,13,0.0,0
2024-01-06 20:00:00,8.93,21.3,40.2,0,0,1,0.112,0,0.69,0
2024-01-06 21:00:00,5.02,23.3,87.9,0,1,3,0.174,28,0.0,1
2024-01-06 22:00:00,6.01,21.1,85.6,0,1,1,0.159,10,0.0,0
2024-01-06 23:00:00,7.06,-2.7,38.7,0,1,3,0.156,14,0.0,0
2024-01-07 00:00:00,3.96,10.1,69.0,0,0,3,0.17,0,0.59,0
2024-01-07 01:00:00,6.14,12.3,27.9,0,0,0,0.182,0,0.74,0
2024-01-07 02:00:00,4.87,4.8,29.7,0,1,0,0.186,5,0.0,0
2024-01-07 03:00:00,9.11,7.6,32.9,0,0,0,0.193,0,0.98,0
2024-01-07 04:00:00,4.43,13.3,59.4,0,0,1,0.134,0,0.76,0
2024-01-07 05:00:00,7.48,-2.7,87.4,0,1,2,0.105,2,0.0,0
2024-01-07 06:00:00,2.08,1.6,41.0,0,2,2,0.198,0,0.0,0
2024-01-07 07:00:00,9.01,2.6,23.6,0,0,2,0.111,0,0.73,0
2024-01-07 08:00:00,2.26,6.4,25.5,0,0,1,0.127,0,0.68,0
2024-01-07 09:00:00,5.71,23.6,70.7,0,1,1,0.121,7,0.0,0
2024-01-07 10:00:00,4.79,27.9,65.4,0,0,0,0.187,0,0.91,0
2024-01-07 11:00:00,6.24,-10.0,80.8,0,0,0,0.192,0,0.89,0
2024-01-07 12:00:00,4.49,-3.4,43.9,0,0,0,0.17,0,0.77,0
2024-01-07 13:00:00,7.23,2.2,73.3,0,0,1,0.179,0,0.87,0
2024-01-07 14:00:00,3.56,17.6,31.6,0,1,3,0.179,19,0.0,0
2024-01-07 15:00:00,9.9,28.5,55.2,0,1,3,0.13,14,0.0,0
2024-01-07 16:00:00,7.97,22.9,66.9,0,1,2,0.142,8,0.0,0
2024-01-07 17:00:00,3.52,1.0,48.3,0,1,3,0.111,9,0.0,0
2024-01-07 18:00:00,7.34,20.8,89.0,0,1,1,0.113,21,0.0,1
2024-01-07 19:00:00,7.89,13.5,62.3,0,1,0,0.178,27,0.0,1
2024-01-07 20:00:00,6.35,-1.1,42.9,0,0,1,0.1,0,0.6,0
2024-01-07 21:00:00,7.96,33.1,45.0,0,0,1,0.147,0,1.0,0
2024-01-07 22:00:00,8.42,30.6,40.1,0,0,1,0.155,0,0.65,0
2024-01-07 23:00:00,3.45,13.2,43.3,0,0,1,0.147,0,0.71,0
2024-01-08 00:00:00,3.03,4.2,63.3,0,0,0,0.197,0,0.61,0
2024-01-08 01:00:00,2.08,17.6,48.1,0,0,3,0.121,0,0.78,0
2024-01-08 02:00:00,7.38,5.7,78.5,0,1,3,0.116,2,0.0,0
2024-01-08 03:00:00,2.49,32.1,36.9,0,1,3,0.149,12,0.0,0
2024-01-08 04:00:00,2.58,9.7,54.4,0,1,2,0.13,14,0.0,0
2024-01-08 05:00:00,3.18,31.5,75.7,0,0,0,0.129,0,0.87,0
2024-01-08 06:00:00,6.77,28.6,29.8,0,0,1,0.144,0,0.74,0
2024-01-08 07:00:00,6.46,25.7,61.5,0,0,3,0.138,0,0.66,0
2024-01-08 08:00:00,2.2,22.8,84.0,0,2,0,0.148,0,0.0,0
2024-01-08 09:00:00,2.71,15.5,39.9,0,1,2,0.117,21,0.0,1
2024-01-08 10:00:00,5.18,21.8,35.3,0,0,3,0.102,0,0.59,0
2024-01-08 11:00:00,2.78,26.7,56.9,0,1,0,0.108,20,0.0,0
2024-01-08 12:00:00,8.13,31.4,46.0,0,0,0,0.144,0,0.56,0
2024-01-08 13:00:00,8.9,13.6,27.0,0,0,0,0.105,0,0.85,0
2024-01-08 14:00:00,9.25,34.0,82.0,0,0,3,0.126,0,0.73,0
2024-01-08 15:00:00,7.24,0.4,68.2,0,1,0,0.13,29,0.0,1
2024-01-08 16:00:00,7.58,8.4,46.6,0,1,3,0.102,23,0.0,1
2024-01-08 17:00:00,4.52,31.6,29.9,0,2,0,0.105,0,0.0,0
2024-01-08 18:00:00,8.28,9.8,71.6,0,0,1,0.136,0,0.69,0
2024-01-08 19:00:00,7.72,5.3,35.4,0,0,0,0.189,0,0.7,0
2024-01-08 20:00:00,3.03,22.4,54.2,0,0,0,0.151,0,0.63,0
2024-01-08 21:00:00,7.42,20.1,51.4,0,0,3,0.148,0,0.88,0
2024-01-08 22:00:00,7.66,34.9,80.2,0,0,2,0.125,0,0.78,0
2024-01-08 23:00:00,3.55,18.5,71.3,0,0,1,0.152,0,0.73,0
2024-01-09 00:00:00,9.27,1.8,57.7,0,1,2,0.177,11,0.0,0
2024-01-09 01:00:00,8.31,15.1,71.1,0,1,1,0.172,14,0.0,0
2024-01-09 02:00:00,8.62,28.7,74.4,0,1,0,0.152,0,0.0,0
2024-01-09 03:00:00,5.95,12.6,45.1,0,0,1,0.17,0,0.66,0
2024-01-09 04:00:00,2.22,0.0,81.7,0,0,1,0.193,0,0.93,0
2024-01-09 05:00:00,6.8,19.6,73.2,0,0,3,0.157,0,0.82,0
2024-01-09 06:00:00,8.53,-9.8,78.4,0,2,3,0.149,0,0.0,0
2024-01-09 07:00:00,5.42,0.7,43.4,0,0,2,0.116,0,0.8,0
2024-01-09 08:00:00,6.51,-3.2,67.8,0,0,3,0.184,0,0.7,0
2024-01-09 09:00:00,2.01,30.8,65.7,0,0,3,0.144,0,0.98,0
2024-01-09 10:00:00,7.3,33.2,60.0,0,0,0,0.124,0,0.66,0
2024-01-09 11:00:00,7.66,7.8,49.0,0,0,2,0.108,0,0.52,0
2024-01-09 12:00:00,5.1,13.4,60.5,0,0,1,0.175,0,0.58,0
2024-01-09 13:00:00,4.65,34.6,44.5,0,0,3,0.139,0,0.92,0
2024-01-09 14:00:00,4.13,-0.1,51.9,0,0,1,0.104,0,0.68,0
2024-01-09 15:00:00,3.13,-6.6,87.9,0,0,3,0.198,0,0.73,0
2024-01-09 16:00:00,5.1,-2.5,38.6,0,1,0,0.168,22,0.0,1
2024-01-09 17:00:00,3.58,22.1,35.3,0,0,0,0.191,0,0.73,0
2024-01-09 18:00:00,6.39,6.2,63.8,0,1,3,0.189,2,0.0,0
2024-01-09 19:00:00,3.6,-2.9,51.6,0,0,1,0.111,0,0.64,0
2024-01-09 20:00:00,8.81,-7.0,62.2,0,0,3,0.13,0,0.82,0
2024-01-09 21:00:00,7.41,-4.2,36.4,0,0,2,0.192,0,0.51,0
2024-01-09 22:00:00,6.78,18.9,69.3,0,0,0,0.143,0,0.99,0
2024-01-09 23:00:00,7.39,2.3,52.6,0,0,2,0.1,0,0.68,0
2024-01-10 00:00:00,2.21,7.7,20.7,0,0,3,0.199,0,0.55,0
2024-01-10 01:00:00,6.11,0.6,29.7,0,0,1,0.174,0,0.54,0
2024-01-10 02:00:00,5.92,16.4,44.7,0,0,3,0.127,0,0.93,0
2024-01-10 03:00:00,8.33,10.4,31.2,0,0,3,0.175,0,0.74,0
2024-01-10 04:00:00,3.32,22.5,62.1,0,2,3,0.2,0,0.0,0
2024-01-10 05:00:00,8.65,24.8,66.7,0,1,1,0.193,8,0.0,0
2024-01-10 06:00:00,2.19,16.0,61.2,0,0,3,0.141,0,0.75,0
2024-01-10 07:00:00,4.93,0.5,45.2,0,0,3,0.137,0,0.98,0
2024-01-10 08:00:00,4.44,16.4,42.0,0,0,2,0.185,0,0.82,0
2024-01-10 09:00:00,9.32,28.3,65.1,0,0,1,0.14,0,0.92,0
2024-01-10 10:00:00,4.91,-2.1,66.9,0,0,3,0.152,0,0.87,0
2024-01-10 11:00:00,2.29,15.4,71.1,0,0,3,0.14,0,0.98,0
2024-01-10 12:00:00,7.67,24.3,53.8,0,0,2,0.103,0,0.65,0
2024-01-10 13:00:00,9.62,30.6,54.7,0,1,1,0.126,25,0.0,1
2024-01-10 14:00:00,2.03,27.5,21.4,0,1,0,0.114,11,0.0,0
2024-01-10 15:00:00,3.69,1.8,23.0,0,0,0,0.187,0,0.96,0
2024-01-10 16:00:00,6.88,-4.7,42.1,0,0,1,0.166,0,0.51,0
2024-01-10 17:00:00,5.53,31.0,49.9,0,2,0,0.109,0,0.0,0
2024-01-10 18:00:00,5.66,13.6,61.1,0,1,1,0.189,18,0.0,0
2024-01-10 19:00:00,5.0,-5.1,32.9,0,1,0,0.161,22,0.0,1
2024-01-10 20:00:00,3.7,9.1,79.6,0,0,0,0.124,0,0.95,0
2024-01-10 21:00:00,5.01,11.1,65.6,0,0,1,0.138,0,0.57,0
2024-01-10 22:00:00,6.29,29.9,77.8,0,0,2,0.104,0,0.61,0
2024-01-10 23:00:00,3.26,-1.4,57.6,0,0,1,0.143,0,0.6,0
2024-01-11 00:00:00,3.82,2.9,41.1,0,1,2,0.126,22,0.0,1
2024-01-11 01:00:00,9.78,-3.1,74.1,0,0,0,0.178,0,0.68,0
2024-01-11 02:00:00,4.83,24.0,24.4,0,0,0,0.14,0,0.51,0
2024-01-11 03:00:00,9.9,32.8,52.5,0,0,0,0.128,0,0.99,0
2024-01-11 04:00:00,8.66,17.6,49.1,0,1,0,0.154,25,0.0,1
2024-01-11 05:00:00,5.35,27.2,55.4,0,0,2,0.161,0,0.88,0
2024-01-11 06:00:00,3.35,-7.9,48.2,0,0,3,0.195,0,0.99,0
2024-01-11 07:00:00,8.05,30.9,55.9,0,0,2,0.192,0,0.94,0
2024-01-11 08:00:00,9.28,14.1,30.4,0,2,1,0.182,0,0.0,0
2024-01-11 09:00:00,9.91,8.1,52.5,0,0,0,0.16,0,0.58,0
2024-01-11 10:00:00,6.7,-2.6,24.5,0,1,3,0.103,15,0.0,0
2024-01-11 11:00:00,4.74,26.8,42.3,0,1,0,0.176,12,0.0,0
2024-01-11 12:00:00,4.96,-5.2,57.0,0,2,0,0.11,0,0.0,0
2024-01-11 13:00:00,7.31,3.4,64.0,0,0,0,0.113,0,0.97,0
2024-01-11 14:00:00,4.6,-1.7,66.4,0,2,3,0.17,0,0.0,0
2024-01-11 15:00:00,8.38,26.6,25.7,0,0,3,0.112,0,0.76,0
2024-01-11 16:00:00,3.22,5.2,41.5,0,0,3,0.168,0,0.65,0
2024-01-11 17:00:00,6.83,12.7,21.1,0,1,2,0.168,6,0.0,0
2024-01-11 18:00:00,7.71,-7.2,57.3,0,1,1,0.114,9,0.0,0
2024-01-11 19:00:00,4.81,-8.0,33.5,0,0,1,0.143,0,0.54,0
2024-01-11 20:00:00,3.07,34.1,68.3,0,0,3,0.18,0,0.66,0
2024-01-11 21:00:00,5.38,6.9,25.1,0,2,1,0.108,0,0.0,0
2024-01-11 22:00:00,4.37,20.6,44.0,0,0,2,0.165,0,0.84,0
2024-01-11 23:00:00,7.11,18.7,75.2,0,1,3,0.195,7,0.0,0
2024-01-12 00:00:00,9.69,15.5,81.9,0,2,0,0.116,0,0.0,0
2024-01-12 01:00:00,8.96,20.5,65.9,0,0,3,0.134,0,0.7,0
2024-01-12 02:00:00,4.13,-7.9,73.6,0,0,2,0.193,0,0.83,0
2024-01-12 03:00:00,8.54,5.0,77.3,0,1,0,0.116,25,0.0,1
2024-01-12 04:00:00,4.75,14.4,20.7,0,0,0,0.169,0,0.67,0
2024-01-12 05:00:00,9.69,-4.0,60.4,0,0,1,0.141,0,0.96,0
2024-01-12 06:00:00,2.56,30.7,66.8,0,0,0,0.165,0,0.8,0
2024-01-12 07:00:00,8.0,16.2,43.7,0,0,1,0.188,0,0.84,0
2024-01-12 08:00:00,3.25,-3.3,74.9,0,0,1,0.18,0,0.8,0
2024-01-12 09:00:00,8.59,5.4,59.7,0,0,3,0.151,0,0.74,0
2024-01-12 10:00:00,6.16,-0.4,45.6,0,0,1,0.111,0,0.86,0
2024-01-12 11:00:00,5.89,30.3,75.3,0,1,0,0.101,16,0.0,0
2024-01-12 12:00:00,7.94,10.5,28.7,0,0,3,0.113,0,0.56,0
2024-01-12 13:00:00,3.93,13.1,36.9,0,0,2,0.196,0,0.65,0
2024-01-12 14:00:00,9.19,31.4,36.3,0,0,3,0.12,0,0.59,0
2024-01-12 15:00:00,3.67,2.5,49.5,0,1,2,0.162,16,0.0,0
2024-01-12 16:00:00,7.32,11.1,57.7,0,0,3,0.146,0,0.55,0
2024-01-12 17:00:00,3.43,5.9,56.2,0,0,1,0.149,0,0.56,0
2024-01-12 18:00:00,2.38,5.9,78.7,0,0,0,0.104,0,0.7,0
2024-01-12 19:00:00,7.5,31.2,63.0,0,1,1,0.156,6,0.0,0
2024-01-12 20:00:00,7.99,24.9,48.5,0,0,2,0.193,0,0.67,0
2024-01-12 21:00:00,2.94,8.5,32.3,0,0,1,0.175,0,0.79,0
2024-01-12 22:00:00,8.06,22.2,31.8,0,2,3,0.131,0,0.0,0
2024-01-12 23:00:00,6.92,17.9,79.3,0,1,1,0.117,14,0.0,0
2024-01-13 00:00:00,6.42,12.5,37.7,0,1,0,0.108,4,0.0,0
2024-01-13 01:00:00,5.05,34.2,63.4,0,0,3,0.134,0,0.79,0
2024-01-13 02:00:00,6.41,20.2,36.4,0,2,0,0.186,0,0.0,0
2024-01-13 03:00:00,5.07,26.5,32.9,0,1,0,0.179,1,0.0,0
2024-01-13 04:00:00,7.67,3.9,73.8,0,2,1,0.118,0,0.0,0
2024-01-13 05:00:00,9.26,21.4,78.6,0,0,1,0.124,0,1.0,0
2024-01-13 06:00:00,7.77,12.1,37.6,0,0,0,0.171,0,0.81,0
2024-01-13 07:00:00,7.88,-3.5,22.2,0,0,3,0.135,0,0.55,0
2024-01-13 08:00:00,7.14,31.9,84.8,0,2,3,0.124,0,0.0,0
2024-01-13 09:00:00,2.09,34.3,36.9,0,0,2,0.19,0,0.6,0
2024-01-13 10:00:00,5.58,18.3,36.7,0,0,3,0.14,0,0.69,0
2024-01-13 11:00:00,3.72,4.3,21.1,0,1,3,0.199,21,0.0,1
2024-01-13 12:00:00,2.26,-9.7,25.0,0,0,3,0.151,0,0.52,0
2024-01-13 13:00:00,9.02,14.1,42.8,0,0,2,0.136,0,0.91,0
2024-01-13 14:00:00,5.54,21.7,87.9,0,0,1,0.195,0,0.82,0
2024-01-13 15:00:00,7.84,7.2,54.3,0,0,3,0.189,0,0.7,0
2024-01-13 16:00:00,8.16,32.4,53.5,0,0,3,0.191,0,0.61,0
2024-01-13 17:00:00,7.06,-1.0,67.7,0,0,1,0.183,0,0.77,0
2024-01-13 18:00:00,6.36,22.7,31.9,0,0,0,0.101,0,0.84,0
2024-01-13 19:00:00,3.09,33.7,32.3,0,1,3,0.147,13,0.0,0
2024-01-13 20:00:00,4.32,10.1,51.0,0,0,1,0.114,0,0.96,0
2024-01-13 21:00:00,5.37,5.7,48.5,0,0,3,0.113,0,0.6,0
2024-01-13 22:00:00,6.43,-9.4,54.8,0,0,2,0.121,0,0.71,0
2024-01-13 23:00:00,4.94,21.1,38.1,0,1,1,0.17,6,0.0,0
2024-01-14 00:00:00,8.95,16.9,55.4,0,0,3,0.107,0,0.76,0
2024-01-14 01:00:00,4.3,21.5,39.3,0,1,2,0.15,26,0.0,1
2024-01-14 02:00:00,7.53,5.3,49.7,0,0,2,0.137,0,0.51,0
2024-01-14 03:00:00,9.48,-5.8,55.4,0,1,1,0.129,14,0.0,0
2024-01-14 04:00:00,8.17,-8.9,77.0,0,0,2,0.187,0,0.73,0
2024-01-14 05:00:00,9.68,-6.6,30.3,0,0,0,0.186,0,0.8,0
2024-01-14 06:00:00,3.47,-7.7,24.7,0,0,0,0.166,0,0.99,0
2024-01-14 07:00:00,8.13,16.1,78.7,0,0,3,0.126,0,0.79,0
