timestamp,energy_consumption_kwh,temperature_celsius,humidity_percent,production_rate,operating_status,weather_condition,energy_cost_per_kwh,downtime_minutes,load_factor,maintenance_alert
2024-01-02 13:00:00,1.5,16.6,74.9,187,0,3,0.178,0,0.52,0
2024-01-02 14:00:00,0.7,4.2,44.3,77,0,1,0.154,0,0.53,0
2024-01-02 15:00:00,1.31,19.3,65.8,80,2,1,0.108,0,0.0,0
2024-01-02 16:00:00,4.03,-6.1,38.7,199,0,1,0.158,0,0.8,0
2024-01-02 17:00:00,4.79,12.0,62.3,159,0,0,0.186,0,0.52,0
2024-01-02 18:00:00,4.86,7.0,73.8,98,0,2,0.118,0,0.81,0
2024-01-02 19:00:00,2.18,30.4,46.3,51,2,0,0.11,0,0.0,0
2024-01-02 20:00:00,4.16,5.4,85.5,89,0,0,0.123,0,0.98,0
2024-01-02 21:00:00,2.58,-5.3,89.5,158,0,1,0.123,0,0.6,0
2024-01-02 22:00:00,4.85,22.9,62.9,106,0,3,0.194,0,0.92,0
2024-01-02 23:00:00,3.79,1.8,77.5,198,2,0,0.19,0,0.0,0
2024-01-03 00:00:00,4.32,10.9,35.8,130,0,3,0.161,0,0.74,0
2024-01-03 01:00:00,1.09,18.2,82.9,73,1,2,0.12,13,0.0,0
2024-01-03 02:00:00,1.29,-4.6,61.5,135,0,0,0.107,0,0.8,0
2024-01-03 03:00:00,3.23,2.1,62.6,85,0,0,0.127,0,0.93,0
2024-01-03 04:00:00,4.47,17.9,62.6,134,0,2,0.193,0,0.91,0
2024-01-03 05:00:00,1.96,15.9,57.5,51,1,2,0.114,21,0.0,1
2024-01-03 06:00:00,2.24,24.6,79.6,118,0,3,0.188,0,0.86,0
2024-01-03 07:00:00,0.63,30.9,78.6,194,1,1,0.126,1,0.0,0
2024-01-03 08:00:00,4.39,19.3,77.2,165,1,0,0.176,5,0.0,0
2024-01-03 09:00:00,3.36,-5.1,23.9,100,0,1,0.13,0,0.93,0
2024-01-03 10:00:00,1.23,22.9,87.1,162,0,0,0.199,0,0.72,0
2024-01-03 11:00:00,4.42,5.1,62.8,196,1,1,0.196,28,0.0,1
2024-01-03 12:00:00,1.91,14.2,49.1,119,1,3,0.149,20,0.0,0
2024-01-03 13:00:00,3.87,24.6,22.5,102,2,3,0.114,0,0.0,0
2024-01-03 14:00:00,1.14,24.8,25.7,97,2,3,0.17,0,0.0,0
2024-01-03 15:00:00,2.83,18.6,39.2,171,0,0,0.181,0,0.74,0
2024-01-03 16:00:00,1.3,6.5,47.1,133,0,0,0.177,0,0.74,0
2024-01-03 17:00:00,3.4,8.1,57.0,63,0,1,0.132,0,0.85,0
2024-01-03 18:00:00,1.77,-4.4,76.2,175,0,0,0.119,0,0.99,0
2024-01-03 19:00:00,2.99,29.3,66.2,108,0,0,0.131,0,0.82,0
2024-01-03 20:00:00,3.06,2.7,51.3,161,0,1,0.124,0,0.81,0
2024-01-03 21:00:00,4.11,0.9,30.5,56,1,0,0.169,19,0.0,0
2024-01-03 22:00:00,1.34,2.7,71.3,149,0,1,0.173,0,0.5,0
2024-01-03 23:00:00,2.5,-9.3,25.5,173,2,3,0.118,0,0.0,0
2024-01-04 00:00:00,2.6,24.0,87.4,168,0,3,0.159,0,0.67,0
2024-01-04 01:00:00,2.92,8.7,63.9,197,0,3,0.131,0,0.62,0
2024-01-04 02:00:00,0.69,17.6,83.9,62,0,1,0.108,0,0.6,0
2024-01-04 03:00:00,4.52,20.7,25.5,103,0,1,0.139,0,0.58,0
2024-01-04 04:00:00,3.8,20.4,88.5,104,0,3,0.143,0,0.96,0
2024-01-04 05:00:00,4.9,5.4,32.2,170,0,3,0.172,0,0.62,0
2024-01-04 06:00:00,2.31,17.6,65.0,165,0,0,0.171,0,0.67,0
2024-01-04 07:00:00,4.9,8.9,89.7,149,0,0,0.11,0,0.78,0
2024-01-04 08:00:00,3.6,-0.5,39.9,197,2,2,0.175,0,0.0,0
2024-01-04 09:00:00,3.46,4.6,59.1,150,2,0,0.152,0,0.0,0
2024-01-04 10:00:00,0.93,-9.9,27.6,109,0,1,0.139,0,0.72,0
2024-01-04 11:00:00,0.93,4.6,59.9,157,0,0,0.199,0,0.7,0
2024-01-04 12:00:00,1.48,-8.0,71.9,182,0,3,0.104,0,0.62,0
2024-01-04 13:00:00,1.13,-8.8,53.8,188,1,2,0.187,5,0.0,0
2024-01-04 14:00:00,1.93,22.9,82.0,147,0,1,0.186,0,0.91,0
2024-01-04 15:00:00,4.49,-6.2,64.9,144,0,2,0.178,0,0.86,0
2024-01-04 16:00:00,4.41,12.5,85.3,96,1,1,0.162,8,0.0,0
2024-01-04 17:00:00,4.62,-7.6,80.5,68,0,3,0.107,0,0.79,0
2024-01-04 18:00:00,1.99,-4.5,53.9,149,1,3,0.147,5,0.0,0
2024-01-04 19:00:00,4.31,7.8,86.2,110,0,0,0.159,0,0.68,0
2024-01-04 20:00:00,0.59,-0.9,42.1,173,0,2,0.116,0,0.54,0
2024-01-04 21:00:00,1.32,18.1,50.2,67,1,2,0.158,16,0.0,0
2024-01-04 22:00:00,3.14,9.5,85.7,69,0,3,0.166,0,0.82,0
2024-01-04 23:00:00,3.32,3.6,81.7,168,0,1,0.198,0,0.98,0
2024-01-05 00:00:00,3.68,16.4,25.0,103,0,0,0.101,0,0.85,0
2024-01-05 01:00:00,4.52,11.4,58.5,157,0,3,0.17,0,0.73,0
2024-01-05 02:00:00,4.52,27.5,42.3,193,1,1,0.111,12,0.0,0
2024-01-05 03:00:00,4.38,30.9,62.8,142,0,2,0.166,0,0.94,0
2024-01-05 04:00:00,1.34,23.9,22.4,90,0,3,0.143,0,0.95,0
2024-01-05 05:00:00,4.77,34.6,30.7,78,0,1,0.134,0,0.61,0
2024-01-05 06:00:00,4.7,-5.3,26.8,94,0,1,0.138,0,0.98,0
2024-01-05 07:00:00,4.01,12.8,47.2,67,0,1,0.146,0,0.76,0
2024-01-05 08:00:00,4.06,29.5,73.7,78,0,1,0.164,0,0.58,0
2024-01-05 09:00:00,3.83,-4.9,72.4,165,0,1,0.146,0,0.68,0
2024-01-05 10:00:00,1.68,30.4,44.3,148,0,0,0.174,0,0.58,0
2024-01-05 11:00:00,3.68,19.2,76.2,105,1,1,0.133,3,0.0,0
2024-01-05 12:00:00,2.66,20.0,50.3,160,2,0,0.173,0,0.0,0
2024-01-05 13:00:00,1.6,18.9,40.4,172,1,1,0.187,18,0.0,0
2024-01-05 14:00:00,4.39,28.2,48.1,186,0,1,0.149,0,0.92,0
2024-01-05 15:00:00,2.35,-1.8,73.6,138,0,0,0.15,0,0.78,0
2024-01-05 16:00:00,1.63,20.5,27.4,69,0,2,0.172,0,0.5,0
2024-01-05 17:00:00,2.73,7.0,42.9,89,0,3,0.198,0,0.87,0
2024-01-05 18:00:00,3.59,33.1,36.2,149,0,1,0.172,0,0.98,0
2024-01-05 19:00:00,2.16,34.8,60.4,134,0,0,0.175,0,0.67,0
2024-01-05 20:00:00,3.7,-1.9,62.7,170,1,3,0.14,0,0.0,0
2024-01-05 21:00:00,1.55,34.9,40.7,75,0,3,0.173,0,0.51,0
2024-01-05 22:00:00,0.93,13.6,46.8,187,0,0,0.137,0,0.78,0
2024-01-05 23:00:00,1.47,14.3,89.3,70,2,2,0.18,0,0.0,0
2024-01-06 00:00:00,0.57,29.0,25.6,53,1,0,0.114,8,0.0,0
2024-01-06 01:00:00,0.84,-6.6,84.0,147,0,1,0.149,0,1.0,0
2024-01-06 02:00:00,4.58,7.3,39.0,94,2,1,0.148,0,0.0,0
2024-01-06 03:00:00,2.7,23.9,51.2,155,0,2,0.187,0,0.95,0
2024-01-06 04:00:00,4.79,0.5,59.6,113,2,0,0.193,0,0.0,0
2024-01-06 05:00:00,4.77,30.1,81.9,54,0,2,0.188,0,0.79,0
2024-01-06 06:00:00,1.01,30.5,54.2,73,1,1,0.134,8,0.0,0
2024-01-06 07:00:00,3.38,1.6,28.0,65,2,1,0.12,0,0.0,0
2024-01-06 08:00:00,1.59,-1.6,41.3,185,2,2,0.155,0,0.0,0
2024-01-06 09:00:00,3.46,-9.3,50.9,135,0,2,0.119,0,0.57,0
2024-01-06 10:00:00,1.65,30.8,77.4,148,0,0,0.183,0,0.94,0
2024-01-06 11:00:00,2.86,-4.8,72.7,154,0,2,0.173,0,0.86,0
2024-01-06 12:00:00,3.5,10.8,21.1,110,2,3,0.159,0,0.0,0
2024-01-06 13:00:00,3.04,11.9,68.4,79,0,0,0.135,0,0.9,0
2024-01-06 14:00:00,2.82,23.3,60.8,166,2,2,0.165,0,0.0,0
2024-01-06 15:00:00,1.23,17.5,34.5,101,0,3,0.125,0,0.68,0
2024-01-06 16:00:00,3.52,28.7,27.7,79,0,0,0.111,0,0.69,0
2024-01-06 17:00:00,4.51,7.9,70.2,88,2,1,0.164,0,0.0,0
2024-01-06 18:00:00,3.9,30.7,46.5,105,0,2,0.157,0,0.88,0
2024-01-06 19:00:00,2.96,20.6,44.5,189,0,3,0.198,0,0.83,0
2024-01-06 20:00:00,3.01,21.0,35.8,54,0,3,0.126,0,0.88,0
2024-01-06 21:00:00,0.51,23.1,75.1,60,1,0,0.168,25,0.0,1
2024-01-06 22:00:00,4.16,-2.0,20.9,52,0,1,0.188,0,0.93,0
2024-01-06 23:00:00,3.86,-9.8,22.0,181,0,1,0.189,0,0.53,0
2024-01-07 00:00:00,2.38,22.5,61.0,177,0,2,0.172,0,0.93,0
2024-01-07 01:00:00,1.24,24.8,62.1,83,0,0,0.11,0,0.67,0
2024-01-07 02:00:00,1.9,5.6,52.2,178,0,3,0.145,0,1.0,0
2024-01-07 03:00:00,2.61,7.8,44.4,63,0,0,0.171,0,0.93,0
2024-01-07 04:00:00,0.7,6.5,73.1,189,1,2,0.159,8,0.0,0
2024-01-07 05:00:00,3.21,28.1,32.7,95,0,1,0.196,0,0.57,0
2024-01-07 06:00:00,1.94,29.0,71.3,142,0,1,0.182,0,0.85,0
2024-01-07 07:00:00,1.94,22.5,79.8,76,0,0,0.191,0,0.61,0
2024-01-07 08:00:00,3.63,2.8,46.4,145,0,3,0.107,0,0.63,0
2024-01-07 09:00:00,4.78,9.2,44.7,135,0,3,0.116,0,0.53,0
2024-01-07 10:00:00,2.8,9.5,29.4,95,1,3,0.105,17,0.0,0
2024-01-07 11:00:00,1.96,31.5,40.8,195,0,2,0.148,0,0.63,0
2024-01-07 12:00:00,4.47,1.8,80.4,93,0,0,0.106,0,0.6,0
2024-01-07 13:00:00,4.78,13.4,89.6,162,1,2,0.174,16,0.0,0
2024-01-07 14:00:00,3.03,10.4,81.8,74,0,0,0.113,0,0.66,0
2024-01-07 15:00:00,4.37,30.8,88.4,99,0,3,0.131,0,0.94,0
2024-01-07 16:00:00,4.74,-8.1,73.8,77,1,0,0.127,6,0.0,0
2024-01-07 17:00:00,1.89,-9.3,76.6,142,1,0,0.115,29,0.0,1
2024-01-07 18:00:00,4.75,-4.5,22.8,159,0,2,0.169,0,0.71,0
2024-01-07 19:00:00,4.19,22.3,69.6,115,0,2,0.127,0,0.9,0
2024-01-07 20:00:00,4.63,-4.5,38.7,106,0,0,0.131,0,0.96,0
2024-01-07 21:00:00,2.47,13.7,44.3,151,0,3,0.103,0,0.66,0
2024-01-07 22:00:00,4.44,-4.9,79.3,102,1,0,0.18,0,0.0,0
2024-01-07 23:00:00,2.33,-8.3,26.2,95,2,0,0.143,0,0.0,0
2024-01-08 00:00:00,2.93,33.5,70.8,71,0,1,0.157,0,0.84,0
2024-01-08 01:00:00,4.93,20.2,89.0,131,0,3,0.189,0,0.86,0
2024-01-08 02:00:00,4.98,15.1,27.2,172,1,0,0.18,5,0.0,0
2024-01-08 03:00:00,1.04,24.6,59.6,129,1,1,0.112,1,0.0,0
2024-01-08 04:00:00,3.64,14.1,52.3,181,0,2,0.186,0,0.51,0
2024-01-08 05:00:00,1.36,16.5,51.7,128,0,2,0.13,0,0.97,0
2024-01-08 06:00:00,2.02,23.1,83.6,53,0,0,0.128,0,0.63,0
2024-01-08 07:00:00,3.83,13.5,65.5,61,0,3,0.114,0,0.63,0
2024-01-08 08:00:00,3.73,6.1,22.2,145,0,1,0.115,0,0.7,0
2024-01-08 09:00:00,3.23,33.3,67.6,187,0,0,0.107,0,0.54,0
2024-01-08 10:00:00,1.84,18.9,42.1,198,2,1,0.134,0,0.0,0
2024-01-08 11:00:00,4.76,19.0,30.7,176,0,1,0.196,0,0.85,0
2024-01-08 12:00:00,1.33,33.1,45.4,72,0,0,0.118,0,0.77,0
2024-01-08 13:00:00,4.4,-1.6,32.9,55,0,3,0.136,0,0.85,0
2024-01-08 14:00:00,2.61,31.6,39.7,107,0,0,0.167,0,0.6,0
2024-01-08 15:00:00,4.88,17.0,88.8,111,0,1,0.165,0,0.7,0
2024-01-08 16:00:00,3.5,-0.0,79.4,171,0,1,0.181,0,0.94,0
2024-01-08 17:00:00,2.4,33.5,28.0,96,0,0,0.161,0,0.56,0
2024-01-08 18:00:00,3.44,-5.2,20.2,103,0,1,0.162,0,0.72,0
2024-01-08 19:00:00,3.4,-0.9,41.5,92,2,2,0.144,0,0.0,0
2024-01-08 20:00:00,2.77,33.8,66.2,104,0,0,0.104,0,0.84,0
2024-01-08 21:00:00,2.26,15.6,64.3,126,0,0,0.153,0,0.96,0
2024-01-08 22:00:00,0.62,-0.3,34.7,58,0,0,0.132,0,0.92,0
2024-01-08 23:00:00,3.04,1.5,79.0,123,0,2,0.118,0,0.56,0
2024-01-09 00:00:00,4.68,20.8,36.1,180,2,1,0.181,0,0.0,0
2024-01-09 01:00:00,1.59,26.9,23.4,101,2,3,0.142,0,0.0,0
2024-01-09 02:00:00,1.15,1.0,42.8,55,0,1,0.112,0,0.68,0
2024-01-09 03:00:00,2.92,31.1,81.6,164,0,2,0.17,0,0.66,0
2024-01-09 04:00:00,2.52,-3.5,24.2,197,0,1,0.148,0,0.71,0
2024-01-09 05:00:00,3.65,14.4,56.5,69,0,0,0.185,0,0.94,0
2024-01-09 06:00:00,4.84,3.6,64.0,96,1,0,0.156,28,0.0,1
2024-01-09 07:00:00,1.08,18.7,77.6,92,1,1,0.117,18,0.0,0
2024-01-09 08:00:00,1.59,30.6,86.1,138,0,3,0.108,0,0.9,0
2024-01-09 09:00:00,1.15,0.3,66.7,84,2,3,0.138,0,0.0,0
2024-01-09 10:00:00,3.3,11.9,45.1,135,0,0,0.186,0,0.78,0
2024-01-09 11:00:00,4.82,14.8,54.7,93,2,3,0.102,0,0.0,0
2024-01-09 12:00:00,4.28,-5.2,49.4,165,1,0,0.193,28,0.0,1
2024-01-09 13:00:00,2.39,32.6,36.6,154,0,0,0.167,0,0.92,0
2024-01-09 14:00:00,1.46,20.2,83.1,193,0,0,0.155,0,0.75,0
2024-01-09 15:00:00,3.18,28.6,28.6,170,2,3,0.168,0,0.0,0
2024-01-09 16:00:00,3.25,-3.0,73.3,118,2,2,0.118,0,0.0,0
2024-01-09 17:00:00,0.71,30.7,79.4,138,0,0,0.121,0,0.69,0
2024-01-09 18:00:00,1.15,14.1,59.0,122,0,0,0.111,0,0.97,0
2024-01-09 19:00:00,4.5,23.2,28.6,100,0,1,0.126,0,0.69,0
2024-01-09 20:00:00,2.79,18.9,65.3,72,0,0,0.113,0,0.65,0
2024-01-09 21:00:00,2.08,11.7,84.0,170,0,3,0.18,0,0.5,0
2024-01-09 22:00:00,4.37,4.2,37.6,99,0,2,0.12,0,0.95,0
2024-01-09 23:00:00,2.07,13.7,77.6,137,0,2,0.131,0,0.56,0
2024-01-10 00:00:00,3.43,18.4,31.0,77,2,1,0.107,0,0.0,0
2024-01-10 01:00:00,3.82,-3.4,87.1,199,0,3,0.111,0,0.69,0
2024-01-10 02:00:00,4.72,-3.8,53.8,75,0,3,0.133,0,0.88,0
2024-01-10 03:00:00,1.8,-4.6,44.0,119,0,1,0.119,0,0.64,0
2024-01-10 04:00:00,3.88,25.5,58.9,166,1,1,0.145,27,0.0,1
2024-01-10 05:00:00,3.61,5.3,76.6,114,0,1,0.149,0,0.91,0
2024-01-10 06:00:00,3.68,-5.7,31.1,82,1,0,0.146,23,0.0,1
2024-01-10 07:00:00,0.51,31.0,70.1,176,0,1,0.181,0,0.77,0
2024-01-10 08:00:00,4.76,19.3,87.1,107,0,1,0.138,0,0.67,0
2024-01-10 09:00:00,2.83,2.5,58.3,83,0,1,0.176,0,0.79,0
2024-01-10 10:00:00,2.73,23.6,29.5,63,0,3,0.14,0,0.64,0
2024-01-10 11:00:00,2.33,25.5,80.0,147,0,3,0.167,0,0.59,0
2024-01-10 12:00:00,3.2,15.5,47.1,91,2,2,0.102,0,0.0,0
2024-01-10 13:00:00,4.88,7.7,56.7,129,0,3,0.198,0,0.75,0
2024-01-10 14:00:00,2.1,-1.9,41.2,92,0,0,0.123,0,0.87,0
2024-01-10 15:00:00,4.7,-7.5,51.7,104,0,0,0.177,0,0.62,0
2024-01-10 16:00:00,1.05,-7.3,74.2,121,0,3,0.1,0,0.52,0
2024-01-10 17:00:00,1.42,17.8,29.0,82,0,2,0.104,0,0.77,0
2024-01-10 18:00:00,2.66,-6.2,36.3,167,0,3,0.102,0,0.76,0
2024-01-10 19:00:00,1.66,-2.6,62.4,78,0,3,0.182,0,0.84,0
2024-01-10 20:00:00,5.0,15.3,64.6,97,1,3,0.14,11,0.0,0
2024-01-10 21:00:00,0.83,5.6,59.3,158,0,1,0.107,0,0.81,0
2024-01-10 22:00:00,3.53,22.8,72.3,121,0,1,0.175,0,0.68,0
2024-01-10 23:00:00,1.93,24.7,35.5,57,0,1,0.104,0,0.94,0
2024-01-11 00:00:00,1.96,21.0,84.7,142,0,2,0.188,0,0.78,0
2024-01-11 01:00:00,0.59,26.0,56.5,104,0,3,0.15,0,0.88,0
2024-01-11 02:00:00,3.68,33.6,63.0,186,0,3,0.191,0,0.89,0
2024-01-11 03:00:00,2.93,27.6,70.5,192,0,0,0.171,0,0.57,0
2024-01-11 04:00:00,1.09,-5.0,47.3,126,0,2,0.141,0,0.95,0
2024-01-11 05:00:00,4.68,25.3,39.4,194,0,0,0.107,0,0.76,0
2024-01-11 06:00:00,2.21,-2.7,43.4,111,0,3,0.143,0,0.84,0
2024-01-11 07:00:00,1.71,19.8,57.4,56,0,0,0.136,0,0.6,0
2024-01-11 08:00:00,3.06,-7.1,44.7,116,1,0,0.152,8,0.0,0
2024-01-11 09:00:00,2.59,19.2,39.2,143,2,3,0.197,0,0.0,0
2024-01-11 10:00:00,0.88,5.8,50.7,173,0,3,0.114,0,0.82,0
2024-01-11 11:00:00,3.01,32.8,85.3,100,0,2,0.148,0,0.99,0
2024-01-11 12:00:00,4.2,15.0,85.3,97,0,3,0.152,0,0.62,0
2024-01-11 13:00:00,3.82,13.0,71.3,148,0,2,0.185,0,0.73,0
2024-01-11 14:00:00,2.41,12.6,22.2,183,0,0,0.181,0,0.81,0
2024-01-11 15:00:00,3.52,-8.4,38.3,159,0,2,0.169,0,0.85,0
2024-01-11 16:00:00,2.93,7.2,61.6,172,0,2,0.185,0,0.57,0
2024-01-11 17:00:00,1.86,-1.3,83.8,175,1,3,0.178,22,0.0,1
2024-01-11 18:00:00,2.25,30.9,53.0,100,0,0,0.138,0,0.76,0
2024-01-11 19:00:00,2.66,4.8,81.8,106,1,0,0.102,13,0.0,0
2024-01-11 20:00:00,3.93,4.6,43.1,123,0,0,0.179,0,0.93,0
2024-01-11 21:00:00,1.77,31.4,77.8,154,1,3,0.137,26,0.0,1
2024-01-11 22:00:00,3.93,15.4,24.8,68,0,1,0.148,0,0.96,0
2024-01-11 23:00:00,1.32,21.8,69.9,186,0,2,0.196,0,0.99,0
2024-01-12 00:00:00,0.87,16.6,34.2,125,0,1,0.178,0,0.82,0
2024-01-12 01:00:00,1.29,-2.9,76.4,165,0,3,0.119,0,0.78,0
2024-01-12 02:00:00,2.86,12.5,63.8,181,0,3,0.183,0,0.5,0
2024-01-12 03:00:00,2.97,7.6,77.4,120,0,3,0.199,0,0.99,0
2024-01-12 04:00:00,2.92,33.2,88.6,146,0,0,0.15,0,0.76,0
2024-01-12 05:00:00,1.33,-9.7,35.1,64,0,1,0.113,0,0.62,0
2024-01-12 06:00:00,2.65,34.5,20.2,51,0,2,0.183,0,0.68,0
2024-01-12 07:00:00,4.13,3.8,51.9,50,0,2,0.127,0,0.94,0
2024-01-12 08:00:00,2.27,1.9,46.7,154,0,2,0.166,0,0.56,0
2024-01-12 09:00:00,1.13,2.2,28.6,69,0,1,0.144,0,0.81,0
2024-01-12 10:00:00,3.43,16.8,72.1,114,0,2,0.179,0,0.95,0
2024-01-12 11:00:00,1.64,16.6,87.5,133,0,2,0.176,0,0.84,0
2024-01-12 12:00:00,2.25,16.8,28.4,68,0,0,0.163,0,0.9,0
2024-01-12 13:00:00,4.57,-9.2,35.2,136,0,3,0.103,0,0.56,0
2024-01-12 14:00:00,4.85,24.8,60.9,103,1,0,0.192,29,0.0,1
2024-01-12 15:00:00,1.78,21.5,29.3,119,1,1,0.138,2,0.0,0
2024-01-12 16:00:00,2.08,-1.4,83.3,86,0,1,0.144,0,0.76,0
2024-01-12 17:00:00,2.53,34.1,55.7,88,0,1,0.101,0,0.54,0
2024-01-12 18:00:00,2.94,24.3,35.5,67,1,3,0.111,6,0.0,0
2024-01-12 19:00:00,0.91,29.8,46.0,188,1,0,0.117,4,0.0,0
2024-01-12 20:00:00,3.83,2.9,33.6,82,2,3,0.142,0,0.0,0
2024-01-12 21:00:00,2.16,21.5,28.5,180,0,1,0.163,0,0.58,0
2024-01-12 22:00:00,1.61,14.4,28.0,88,0,1,0.17,0,0.54,0
2024-01-12 23:00:00,4.74,-2.1,79.1,59,2,1,0.2,0,0.0,0
2024-01-13 00:00:00,2.22,24.9,62.5,74,0,0,0.159,0,0.61,0
2024-01-13 01:00:00,1.55,15.6,33.4,90,0,2,0.182,0,0.69,0
2024-01-13 02:00:00,4.45,2.4,81.1,122,0,2,0.129,0,0.52,0
2024-01-13 03:00:00,2.71,-0.2,35.8,147,0,3,0.148,0,0.72,0
2024-01-13 04:00:00,1.08,-6.8,67.1,76,0,2,0.175,0,0.58,0
2024-01-13 05:00:00,1.4,16.3,78.9,172,0,2,0.176,0,0.63,0
2024-01-13 06:00:00,1.88,19.7,85.4,113,0,2,0.182,0,0.57,0
2024-01-13 07:00:00,1.89,21.5,36.2,94,0,2,0.131,0,0.86,0
2024-01-13 08:00:00,4.3,19.8,31.5,64,0,3,0.131,0,0.65,0
2024-01-13 09:00:00,2.84,-2.0,32.6,70,0,1,0.137,0,0.71,0
2024-01-13 10:00:00,0.87,7.6,68.0,50,0,1,0.131,0,0.98,0
2024-01-13 11:00:00,2.76,11.7,29.1,133,0,1,0.184,0,0.68,0
2024-01-13 12:00:00,3.0,14.4,84.0,151,0,0,0.166,0,0.51,0
2024-01-13 13:00:00,3.18,26.2,78.1,99,2,0,0.109,0,0.0,0
2024-01-13 14:00:00,2.5,33.9,67.9,157,0,0,0.188,0,0.7,0
2024-01-13 15:00:00,4.52,18.9,35.7,106,0,0,0.153,0,0.62,0
2024-01-13 16:00:00,1.39,-6.1,82.9,195,0,3,0.199,0,0.57,0
2024-01-13 17:00:00,1.61,10.7,57.1,150,0,0,0.199,0,0.79,0
2024-01-13 18:00:00,3.12,15.7,81.2,156,0,2,0.148,0,0.74,0
2024-01-13 19:00:00,2.8,22.2,44.4,173,1,0,0.132,21,0.0,1
2024-01-13 20:00:00,3.09,30.2,34.4,111,0,2,0.132,0,0.78,0
2024-01-13 21:00:00,2.53,13.5,52.4,90,0,3,0.144,0,0.71,0
2024-01-13 22:00:00,4.9,-3.6,84.9,155,0,3,0.146,0,0.72,0
2024-01-13 23:00:00,0.84,8.1,35.3,120,1,1,0.102,18,0.0,0
2024-01-14 00:00:00,0.91,15.4,69.6,64,0,0,0.149,0,0.59,0
2024-01-14 01:00:00,4.65,-3.0,71.4,107,0,3,0.191,0,0.64,0
2024-01-14 02:00:00,4.86,1.6,55.5,136,2,1,0.104,0,0.0,0
2024-01-14 03:00:00,2.06,32.0,30.5,108,0,1,0.128,0,0.84,0
2024-01-14 04:00:00,0.85,23.2,73.3,147,1,0,0.108,11,0.0,0
2024-01-14 05:00:00,4.63,30.7,75.7,50,0,2,0.169,0,0.53,0
2024-01-14 06:00:00,1.99,20.9,83.2,116,0,2,0.111,0,0.54,0
2024-01-14 07:00:00,3.15,-5.0,26.6,128,0,0,0.123,0,0.52,0
