timestamp,energy_consumption_kwh,temperature_celsius,humidity_percent,production_rate,operating_status,weather_condition,energy_cost_per_kwh,downtime_minutes,load_factor,maintenance_alert
2024-01-04 00:00:00,8.36,12.1,53.1,147,0,3,0.143,0,0.7,0
2024-01-04 01:00:00,5.13,17.7,64.5,117,2,3,0.137,0,0.0,0
2024-01-04 02:00:00,19.74,18.2,55.2,123,0,3,0.166,0,0.58,0
2024-01-04 03:00:00,4.18,-6.8,65.0,89,0,1,0.159,0,0.97,0
2024-01-04 04:00:00,11.72,15.9,47.2,64,0,0,0.146,0,0.77,0
2024-01-04 05:00:00,22.29,32.4,47.0,130,0,3,0.191,0,0.6,0
2024-01-04 06:00:00,5.97,-6.9,27.1,178,2,1,0.109,0,0.0,0
2024-01-04 07:00:00,7.46,20.7,25.0,64,2,0,0.184,0,0.0,0
2024-01-04 08:00:00,8.38,-9.0,77.0,97,0,0,0.112,0,0.85,0
2024-01-04 09:00:00,16.55,18.3,81.4,110,0,1,0.18,0,0.64,0
2024-01-04 10:00:00,25.19,-2.0,72.5,198,0,0,0.199,0,0.71,0
2024-01-04 11:00:00,12.15,6.7,74.3,157,0,2,0.193,0,0.93,0
2024-01-04 12:00:00,17.36,9.3,72.6,116,0,2,0.11,0,0.95,0
2024-01-04 13:00:00,9.62,12.7,77.9,111,0,1,0.19,0,0.69,0
2024-01-04 14:00:00,6.17,-9.5,83.4,126,0,0,0.132,0,0.98,0
2024-01-04 15:00:00,10.72,32.8,60.1,52,0,0,0.145,0,0.65,0
2024-01-04 16:00:00,13.47,4.8,67.1,68,0,2,0.179,0,0.89,0
2024-01-04 17:00:00,4.5,-5.9,54.6,83,2,0,0.155,0,0.0,0
2024-01-04 18:00:00,10.19,9.9,82.1,112,0,1,0.112,0,0.57,0
2024-01-04 19:00:00,7.36,24.3,63.3,162,1,2,0.108,19,0.0,0
2024-01-04 20:00:00,24.44,21.5,25.1,185,0,2,0.171,0,0.54,0
2024-01-04 21:00:00,8.79,-6.2,89.1,76,2,1,0.137,0,0.0,0
2024-01-04 22:00:00,21.46,26.6,86.3,117,0,0,0.175,0,0.69,0
2024-01-04 23:00:00,18.82,-6.2,74.4,191,0,2,0.142,0,0.95,0
2024-01-05 00:00:00,4.24,-5.0,54.5,103,1,1,0.147,21,0.0,1
2024-01-05 01:00:00,6.38,-7.5,28.3,117,0,2,0.165,0,0.87,0
2024-01-05 02:00:00,8.15,16.3,87.4,63,0,3,0.129,0,0.93,0
2024-01-05 03:00:00,4.61,0.1,87.4,120,0,2,0.197,0,0.52,0
2024-01-05 04:00:00,18.2,30.1,56.9,83,0,2,0.107,0,0.78,0
2024-01-05 05:00:00,13.44,33.6,56.6,91,1,3,0.17,17,0.0,0
2024-01-05 06:00:00,10.15,10.5,63.9,52,0,1,0.19,0,0.52,0
2024-01-05 07:00:00,26.36,2.6,86.5,189,0,2,0.146,0,0.81,0
2024-01-05 08:00:00,17.07,2.5,33.2,199,0,3,0.135,0,0.79,0
2024-01-05 09:00:00,18.0,-6.5,88.2,82,0,2,0.17,0,0.77,0
2024-01-05 10:00:00,11.96,3.9,77.0,60,1,1,0.116,21,0.0,1
2024-01-05 11:00:00,20.44,31.0,77.6,113,0,2,0.173,0,0.81,0
2024-01-05 12:00:00,26.16,8.8,85.3,193,1,3,0.105,19,0.0,0
2024-01-05 13:00:00,16.04,-8.8,46.4,89,2,1,0.199,0,0.0,0
2024-01-05 14:00:00,9.64,-3.2,61.6,91,2,1,0.197,0,0.0,0
2024-01-05 15:00:00,14.66,27.9,78.7,155,0,2,0.141,0,0.64,0
2024-01-05 16:00:00,21.68,-7.5,80.5,155,1,1,0.2,8,0.0,0
2024-01-05 17:00:00,15.49,34.8,58.9,90,1,0,0.194,12,0.0,0
2024-01-05 18:00:00,8.91,28.2,37.3,59,1,1,0.113,6,0.0,0
2024-01-05 19:00:00,10.22,32.9,62.4,167,0,1,0.167,0,0.81,0
2024-01-05 20:00:00,15.26,6.1,27.9,107,0,1,0.152,0,0.89,0
2024-01-05 21:00:00,16.17,13.4,79.7,152,0,0,0.156,0,0.94,0
2024-01-05 22:00:00,4.93,8.2,29.4,121,0,3,0.176,0,0.81,0
2024-01-05 23:00:00,8.87,21.7,34.9,187,0,0,0.101,0,0.68,0
2024-01-06 00:00:00,9.84,16.5,47.5,79,1,2,0.19,5,0.0,0
2024-01-06 01:00:00,24.64,5.7,56.0,198,2,2,0.14,0,0.0,0
2024-01-06 02:00:00,15.26,18.0,80.4,59,0,3,0.115,0,0.96,0
2024-01-06 03:00:00,13.5,12.1,38.1,138,1,2,0.198,13,0.0,0
2024-01-06 04:00:00,19.79,12.2,43.0,180,0,1,0.124,0,0.54,0
2024-01-06 05:00:00,6.91,-4.2,29.0,115,0,3,0.114,0,0.82,0
2024-01-06 06:00:00,13.76,-1.8,44.2,50,0,1,0.147,0,0.83,0
2024-01-06 07:00:00,5.65,-2.2,33.5,143,0,2,0.117,0,0.64,0
2024-01-06 08:00:00,6.82,-2.0,26.2,130,0,0,0.146,0,0.6,0
2024-01-06 09:00:00,17.0,6.4,55.2,126,0,3,0.104,0,0.9,0
2024-01-06 10:00:00,20.94,18.3,25.7,133,0,2,0.192,0,0.53,0
2024-01-06 11:00:00,23.24,2.5,76.4,191,0,3,0.118,0,0.6,0
2024-01-06 12:00:00,17.16,6.7,53.9,147,0,1,0.137,0,0.73,0
2024-01-06 13:00:00,11.86,23.6,22.6,195,0,0,0.171,0,0.95,0
2024-01-06 14:00:00,6.49,13.0,57.2,127,0,3,0.145,0,0.77,0
2024-01-06 15:00:00,14.95,0.9,38.8,198,0,2,0.102,0,0.66,0
2024-01-06 16:00:00,7.96,-0.5,42.9,169,0,1,0.189,0,0.8,0
2024-01-06 17:00:00,16.77,20.6,75.2,180,0,1,0.109,0,0.77,0
2024-01-06 18:00:00,9.33,16.4,72.2,71,0,2,0.113,0,0.64,0
2024-01-06 19:00:00,11.36,6.3,65.2,73,1,1,0.136,21,0.0,1
2024-01-06 20:00:00,8.93,34.4,62.4,129,0,1,0.11,0,0.58,0
2024-01-06 21:00:00,6.53,1.1,31.2,87,0,1,0.129,0,0.59,0
2024-01-06 22:00:00,16.79,30.4,25.6,171,0,0,0.141,0,0.99,0
2024-01-06 23:00:00,25.95,-5.0,47.8,166,0,1,0.187,0,0.91,0
2024-01-07 00:00:00,18.23,1.6,32.0,148,0,1,0.193,0,0.78,0
2024-01-07 01:00:00,15.25,15.7,39.6,87,0,0,0.119,0,0.66,0
2024-01-07 02:00:00,6.97,9.1,55.5,77,1,1,0.111,5,0.0,0
2024-01-07 03:00:00,18.75,17.5,40.2,182,0,1,0.115,0,0.74,0
2024-01-07 04:00:00,8.49,14.0,23.6,81,0,3,0.113,0,0.53,0
2024-01-07 05:00:00,24.17,34.5,42.6,185,2,2,0.125,0,0.0,0
2024-01-07 06:00:00,17.79,20.7,73.2,163,0,3,0.147,0,0.71,0
2024-01-07 07:00:00,25.07,5.7,85.1,190,0,1,0.197,0,0.56,0
2024-01-07 08:00:00,9.35,22.9,85.7,171,0,1,0.107,0,0.87,0
2024-01-07 09:00:00,6.86,15.9,78.9,120,1,3,0.18,20,0.0,0
2024-01-07 10:00:00,6.99,-0.9,31.5,111,0,0,0.181,0,0.83,0
2024-01-07 11:00:00,20.11,13.5,45.1,123,0,2,0.139,0,0.91,0
2024-01-07 12:00:00,13.17,9.8,46.4,131,1,0,0.13,4,0.0,0
2024-01-07 13:00:00,7.25,23.6,55.2,88,0,1,0.19,0,0.69,0
2024-01-07 14:00:00,14.27,14.5,83.5,104,0,3,0.112,0,0.97,0
2024-01-07 15:00:00,7.29,18.2,43.4,134,0,3,0.179,0,0.81,0
2024-01-07 16:00:00,13.71,14.0,82.6,65,0,3,0.115,0,0.66,0
2024-01-07 17:00:00,5.65,1.2,72.1,149,2,0,0.157,0,0.0,0
2024-01-07 18:00:00,14.07,24.3,81.4,197,0,0,0.182,0,0.56,0
2024-01-07 19:00:00,12.43,28.1,28.9,140,0,3,0.18,0,0.57,0
2024-01-07 20:00:00,19.94,0.3,70.6,157,0,1,0.164,0,0.85,0
2024-01-07 21:00:00,13.06,14.4,37.6,174,0,3,0.118,0,0.95,0
2024-01-07 22:00:00,15.61,16.3,48.1,174,0,2,0.195,0,0.58,0
2024-01-07 23:00:00,17.44,16.4,55.4,153,1,3,0.102,29,0.0,1
2024-01-08 00:00:00,11.87,29.2,85.2,82,2,0,0.17,0,0.0,0
2024-01-08 01:00:00,8.05,31.5,69.5,150,0,0,0.158,0,0.8,0
2024-01-08 02:00:00,16.2,9.1,71.6,71,0,1,0.193,0,0.73,0
2024-01-08 03:00:00,23.35,-4.9,88.9,168,0,2,0.112,0,0.96,0
2024-01-08 04:00:00,16.62,29.1,56.3,147,0,3,0.14,0,0.53,0
2024-01-08 05:00:00,4.75,5.1,76.2,133,0,3,0.133,0,0.7,0
2024-01-08 06:00:00,10.54,14.2,84.4,121,1,3,0.135,8,0.0,0
2024-01-08 07:00:00,6.45,23.2,51.7,70,0,0,0.145,0,0.57,0
2024-01-08 08:00:00,12.79,-2.1,54.9,139,0,0,0.191,0,0.68,0
2024-01-08 09:00:00,3.37,16.1,64.3,60,1,1,0.166,6,0.0,0
2024-01-08 10:00:00,4.94,-2.0,87.3,55,0,1,0.141,0,0.54,0
2024-01-08 11:00:00,12.31,34.9,55.2,82,0,0,0.107,0,0.87,0
2024-01-08 12:00:00,10.7,-0.6,82.9,194,2,3,0.119,0,0.0,0
2024-01-08 13:00:00,14.02,-8.4,53.0,115,1,1,0.107,19,0.0,0
2024-01-08 14:00:00,11.09,24.9,51.7,79,1,1,0.144,30,0.0,1
2024-01-08 15:00:00,7.42,8.0,59.2,129,0,0,0.118,0,0.93,0
2024-01-08 16:00:00,9.54,32.6,46.1,129,0,3,0.164,0,0.7,0
2024-01-08 17:00:00,19.4,-8.9,30.9,151,2,1,0.166,0,0.0,0
2024-01-08 18:00:00,6.5,-8.8,35.5,69,0,1,0.167,0,0.51,0
2024-01-08 19:00:00,6.03,-5.3,76.0,76,0,2,0.165,0,0.62,0
2024-01-08 20:00:00,14.0,-5.5,37.0,80,1,0,0.186,11,0.0,0
2024-01-08 21:00:00,21.01,27.4,47.8,186,0,2,0.12,0,0.65,0
2024-01-08 22:00:00,4.48,30.3,20.9,67,0,2,0.121,0,0.51,0
2024-01-08 23:00:00,8.22,-1.8,60.8,53,1,3,0.189,3,0.0,0
2024-01-09 00:00:00,10.6,26.8,43.9,160,2,3,0.138,0,0.0,0
2024-01-09 01:00:00,13.22,16.6,38.8,89,0,2,0.141,0,0.78,0
2024-01-09 02:00:00,27.52,9.6,40.6,187,1,3,0.176,13,0.0,0
2024-01-09 03:00:00,12.86,-3.7,80.8,118,0,1,0.189,0,0.9,0
2024-01-09 04:00:00,7.14,9.1,21.6,72,0,3,0.154,0,0.82,0
2024-01-09 05:00:00,18.4,1.6,29.8,112,1,3,0.198,10,0.0,0
2024-01-09 06:00:00,6.56,13.7,32.0,57,0,2,0.102,0,0.96,0
2024-01-09 07:00:00,8.22,-4.7,60.4,96,0,2,0.155,0,0.83,0
2024-01-09 08:00:00,4.51,27.3,34.4,116,0,2,0.114,0,0.95,0
2024-01-09 09:00:00,19.87,29.3,61.8,192,0,1,0.167,0,0.59,0
2024-01-09 10:00:00,8.66,31.1,49.3,71,0,3,0.152,0,0.52,0
2024-01-09 11:00:00,7.32,-2.5,71.7,175,0,1,0.16,0,0.62,0
2024-01-09 12:00:00,13.13,7.5,40.2,171,0,3,0.172,0,0.65,0
2024-01-09 13:00:00,19.3,15.5,53.3,164,1,0,0.194,9,0.0,0
2024-01-09 14:00:00,4.63,23.0,35.0,106,0,1,0.126,0,0.8,0
2024-01-09 15:00:00,15.45,-7.7,54.7,128,0,2,0.133,0,0.89,0
2024-01-09 16:00:00,21.21,-5.2,25.3,171,0,2,0.15,0,0.84,0
2024-01-09 17:00:00,22.07,9.6,37.2,158,2,2,0.18,0,0.0,0
2024-01-09 18:00:00,16.13,21.3,39.1,140,1,2,0.136,9,0.0,0
2024-01-09 19:00:00,6.62,-5.9,84.2,114,0,1,0.195,0,0.72,0
2024-01-09 20:00:00,20.66,-1.7,57.9,130,0,1,0.173,0,0.9,0
2024-01-09 21:00:00,17.5,19.6,68.5,99,0,3,0.125,0,0.74,0
2024-01-09 22:00:00,21.02,-0.0,89.1,120,1,2,0.104,3,0.0,0
2024-01-09 23:00:00,6.85,21.8,84.8,99,0,2,0.157,0,0.96,0
2024-01-10 00:00:00,8.54,-8.5,68.8,95,0,1,0.192,0,0.99,0
2024-01-10 01:00:00,19.57,32.5,53.2,120,0,0,0.184,0,0.66,0
2024-01-10 02:00:00,19.7,27.3,22.6,191,0,1,0.123,0,0.56,0
2024-01-10 03:00:00,12.98,-6.5,68.7,175,0,0,0.172,0,0.53,0
2024-01-10 04:00:00,24.64,4.2,57.8,196,0,3,0.132,0,0.81,0
2024-01-10 05:00:00,10.12,29.9,63.1,162,0,0,0.102,0,0.94,0
2024-01-10 06:00:00,13.34,-9.0,81.2,114,2,3,0.194,0,0.0,0
2024-01-10 07:00:00,8.6,25.9,89.9,79,1,3,0.177,15,0.0,0
2024-01-10 08:00:00,11.79,8.1,53.6,68,0,0,0.187,0,0.99,0
2024-01-10 09:00:00,10.1,24.6,49.2,88,0,2,0.174,0,0.62,0
2024-01-10 10:00:00,7.35,-5.0,44.8,71,2,0,0.13,0,0.0,0
2024-01-10 11:00:00,6.26,0.5,22.9,192,1,1,0.199,24,0.0,1
2024-01-10 12:00:00,21.05,9.2,46.9,183,0,3,0.122,0,0.97,0
2024-01-10 13:00:00,12.07,25.4,26.3,126,1,3,0.188,9,0.0,0
2024-01-10 14:00:00,20.38,32.5,52.7,195,0,0,0.117,0,1.0,0
2024-01-10 15:00:00,14.61,0.4,86.0,103,0,2,0.161,0,0.76,0
2024-01-10 16:00:00,6.4,0.4,32.4,70,0,1,0.119,0,0.89,0
2024-01-10 17:00:00,28.38,5.8,24.0,191,0,0,0.188,0,0.96,0
2024-01-10 18:00:00,13.13,34.8,32.2,154,0,3,0.176,0,0.85,0
2024-01-10 19:00:00,8.5,-3.1,77.1,124,0,2,0.122,0,0.77,0
2024-01-10 20:00:00,6.06,16.7,60.6,122,1,3,0.188,2,0.0,0
2024-01-10 21:00:00,19.04,2.0,29.1,109,2,1,0.196,0,0.0,0
2024-01-10 22:00:00,18.68,28.8,76.7,158,0,1,0.155,0,0.54,0
2024-01-10 23:00:00,7.67,8.4,46.1,88,2,1,0.172,0,0.0,0
2024-01-11 00:00:00,6.32,12.3,25.7,68,0,2,0.168,0,0.54,0
2024-01-11 01:00:00,17.24,28.3,54.7,195,2,3,0.159,0,0.0,0
2024-01-11 02:00:00,13.44,27.1,44.3,81,0,2,0.157,0,0.63,0
2024-01-11 03:00:00,18.39,29.5,75.8,153,2,3,0.185,0,0.0,0
2024-01-11 04:00:00,22.78,29.0,69.6,162,0,0,0.17,0,0.84,0
2024-01-11 05:00:00,8.5,17.8,72.7,160,1,2,0.188,0,0.0,0
2024-01-11 06:00:00,14.89,29.2,22.0,73,0,0,0.113,0,0.67,0
2024-01-11 07:00:00,18.63,23.5,31.3,118,0,1,0.183,0,0.75,0
2024-01-11 08:00:00,18.73,-9.7,40.1,170,0,3,0.198,0,0.82,0
2024-01-11 09:00:00,13.97,1.7,64.4,121,0,3,0.178,0,0.55,0
2024-01-11 10:00:00,26.69,24.2,57.9,175,2,3,0.134,0,0.0,0
2024-01-11 11:00:00,6.74,18.5,85.2,139,0,2,0.194,0,0.84,0
2024-01-11 12:00:00,13.49,-6.9,41.1,76,1,2,0.107,13,0.0,0
2024-01-11 13:00:00,19.23,16.2,44.2,176,0,3,0.105,0,0.94,0
2024-01-11 14:00:00,23.19,33.8,87.8,190,0,0,0.113,0,0.88,0
2024-01-11 15:00:00,10.55,-8.9,21.5,130,0,0,0.149,0,0.89,0
2024-01-11 16:00:00,10.6,20.7,51.2,153,1,0,0.2,21,0.0,1
2024-01-11 17:00:00,9.53,9.2,51.6,188,0,0,0.179,0,0.85,0
2024-01-11 18:00:00,14.74,-0.1,25.8,98,0,3,0.165,0,0.64,0
2024-01-11 19:00:00,14.36,32.8,30.6,163,1,1,0.194,8,0.0,0
2024-01-11 20:00:00,15.02,8.9,64.7,190,0,2,0.127,0,0.99,0
2024-01-11 21:00:00,10.06,8.4,82.6,162,1,3,0.121,3,0.0,0
2024-01-11 22:00:00,7.77,-8.6,65.6,57,2,1,0.186,0,0.0,0
2024-01-11 23:00:00,6.62,11.3,87.8,90,0,0,0.187,0,0.89,0
2024-01-12 00:00:00,23.54,24.7,79.1,191,0,1,0.163,0,0.57,0
2024-01-12 01:00:00,12.41,-8.5,84.5,79,0,0,0.18,0,0.74,0
2024-01-12 02:00:00,14.15,-4.7,28.8,89,0,2,0.143,0,0.6,0
2024-01-12 03:00:00,18.64,12.1,24.5,180,1,3,0.127,26,0.0,1
2024-01-12 04:00:00,15.4,25.9,41.7,173,2,1,0.101,0,0.0,0
2024-01-12 05:00:00,15.53,-6.7,47.5,166,0,3,0.16,0,0.65,0
2024-01-12 06:00:00,16.31,21.3,80.2,98,2,1,0.104,0,0.0,0
2024-01-12 07:00:00,6.57,11.6,27.3,67,0,3,0.199,0,0.57,0
2024-01-12 08:00:00,18.06,12.4,63.3,137,2,2,0.156,0,0.0,0
2024-01-12 09:00:00,9.21,-9.6,42.9,50,0,2,0.109,0,0.68,0
2024-01-12 10:00:00,15.53,-8.5,25.5,200,0,3,0.113,0,0.78,0
2024-01-12 11:00:00,6.77,21.0,76.0,88,0,3,0.117,0,0.55,0
2024-01-12 12:00:00,5.36,18.6,69.5,138,0,3,0.194,0,0.53,0
2024-01-12 13:00:00,23.85,14.4,69.6,166,2,1,0.171,0,0.0,0
2024-01-12 14:00:00,17.97,26.1,43.8,111,0,1,0.108,0,0.95,0
2024-01-12 15:00:00,14.33,14.6,77.2,155,0,3,0.164,0,0.76,0
2024-01-12 16:00:00,6.13,22.9,25.7,147,0,1,0.125,0,0.58,0
2024-01-12 17:00:00,27.07,29.2,35.3,176,2,1,0.134,0,0.0,0
2024-01-12 18:00:00,20.21,-1.8,75.3,178,2,2,0.15,0,0.0,0
2024-01-12 19:00:00,6.7,15.0,70.3,75,1,3,0.2,3,0.0,0
2024-01-12 20:00:00,10.21,33.9,65.5,184,2,0,0.168,0,0.0,0
2024-01-12 21:00:00,7.55,-6.8,22.1,86,0,1,0.146,0,0.93,0
2024-01-12 22:00:00,9.13,22.7,72.0,69,0,2,0.135,0,0.69,0
2024-01-12 23:00:00,21.09,34.4,22.8,136,0,3,0.158,0,0.72,0
2024-01-13 00:00:00,15.28,22.6,54.1,70,1,3,0.19,30,0.0,1
2024-01-13 01:00:00,15.57,9.0,39.4,131,0,3,0.191,0,0.61,0
2024-01-13 02:00:00,22.65,18.0,64.2,188,0,0,0.113,0,0.86,0
2024-01-13 03:00:00,8.19,30.9,32.6,110,0,2,0.197,0,0.59,0
2024-01-13 04:00:00,8.27,28.4,54.5,108,1,3,0.187,3,0.0,0
2024-01-13 05:00:00,8.53,10.0,56.0,75,0,2,0.159,0,0.58,0
2024-01-13 06:00:00,6.38,7.6,87.9,57,0,0,0.166,0,0.66,0
2024-01-13 07:00:00,21.96,24.8,29.2,125,0,3,0.145,0,0.62,0
2024-01-13 08:00:00,11.52,-6.7,31.9,87,0,3,0.134,0,0.91,0
2024-01-13 09:00:00,20.4,9.4,37.4,194,0,1,0.171,0,0.58,0
2024-01-13 10:00:00,15.23,-2.5,22.6,93,0,3,0.166,0,0.74,0
2024-01-13 11:00:00,14.1,28.0,76.4,111,0,1,0.187,0,0.6,0
2024-01-13 12:00:00,5.13,-5.0,38.9,109,0,2,0.153,0,0.97,0
2024-01-13 13:00:00,15.0,-8.2,28.5,167,0,0,0.193,0,0.66,0
2024-01-13 14:00:00,8.57,12.8,22.9,169,2,1,0.199,0,0.0,0
2024-01-13 15:00:00,16.15,33.4,20.3,68,0,2,0.164,0,0.93,0
2024-01-13 16:00:00,17.73,10.5,56.1,200,0,3,0.167,0,0.57,0
2024-01-13 17:00:00,16.34,-8.7,41.6,114,0,2,0.12,0,0.84,0
2024-01-13 18:00:00,14.76,33.6,26.6,100,2,3,0.144,0,0.0,0
2024-01-13 19:00:00,13.35,29.1,32.4,77,0,2,0.184,0,0.97,0
2024-01-13 20:00:00,20.62,20.7,54.8,197,0,2,0.187,0,0.79,0
2024-01-13 21:00:00,11.65,-8.6,85.2,55,2,3,0.168,0,0.0,0
2024-01-13 22:00:00,11.33,-0.3,66.1,120,0,0,0.165,0,0.55,0
2024-01-13 23:00:00,6.61,19.6,90.0,177,1,2,0.198,24,0.0,1
2024-01-14 00:00:00,17.18,8.3,81.0,108,0,2,0.157,0,0.87,0
2024-01-14 01:00:00,9.51,29.5,48.3,106,0,2,0.167,0,0.9,0
2024-01-14 02:00:00,10.15,24.3,75.8,85,0,0,0.182,0,0.56,0
2024-01-14 03:00:00,10.53,14.5,20.4,129,1,0,0.137,18,0.0,0
2024-01-14 04:00:00,12.41,7.8,68.7,143,1,0,0.145,29,0.0,1
2024-01-14 05:00:00,8.59,0.7,46.1,125,0,3,0.107,0,0.8,0
2024-01-14 06:00:00,11.07,20.1,63.4,94,0,2,0.138,0,0.93,0
